Unnamed: 0,question,answer,num_answer,long_answer
978,"Danai is decorating her house for Halloween. She puts 12 plastic skulls all around the house. She has 4 broomsticks, 1 for each side of the front and back doors to the house. She puts up 12 spiderwebs around various areas of the house. Danai puts twice as many pumpkins around the house as she put spiderwebs. She also places a large cauldron on the dining room table. If Danai has the budget left to buy 20 more decorations and has 10 left to put up, how many decorations will she put up in all?",83,83,"Danai places 12 skulls + 4 broomsticks + 12 spiderwebs + 1 cauldron = <<12+4+12+1=29>>29 decorations.
She also puts up twice as many pumpkins around the house as she put spiderwebs, 12 x 2 = <<12*2=24>>24 pumpkins.
Danai will also add 20 + 10 decorations to the 29 + 24 decorations already up = 83 total decorations Danai will put up.
#### 83"
1093,"Cassy packs 12 jars of jam in 10 boxes while she packs 10 jars of jam in 30 boxes. If she has 500 jars of jams, how many jars of jam will she have left when all the boxes are full?",80,80,"Cassy can pack 12 x 10 = <<12*10=120>>120 jars of jam in the 10 boxes.
She can also pack 10 x 30 = <<10*30=300>>300 jars of jam in the 30 boxes.
A total of 300 + 120 = <<300+120=420>>420 jars of jam can be packed in the boxes.
So, 500 - 420 = <<500-420=80>>80 jars of jam will be left unpacked.
#### 80"
4167,"A 20 person classroom is filled with 40% girls. If 5 new boys join the classroom, what is the new percentage of girls in the class?",32,32,"The number of girls in the classroom is 20 * 40% = <<20*40*.01=8>>8 girls
Before new boys join, the number of boys in the classroom is 20 - 8 = <<20-8=12>>12 boys
If 5 new boys join, the new number of boys is 12+5=17 boys and the new total is 20+5=25 total people
The new percentage of girls in the class is 8 girls / 25 total people = 32%
#### 32"
4485,"Fred has 12 identical candy bars, and Uncle Bob has 6 more. If Jacqueline has ten times the total number of candy bars Fred and Uncle Bob have, what's 40% of Jacqueline's candy bars?",120,120,"If Fred has 12 identical candy bars, uncle Bob has 12+6=<<12+6=18>>18 candy bars.
Together, Fred and Uncle Bob have 12+18 = <<12+18=30>>30 candy bars.
Jacqueline has ten times the total number of candy bars Fred and Uncle Bob have, meaning she has 10*30 = <<10*30=300>>300 candy bars.
40% of Jacqueline's candy bars is 40/100*300 = <<40/100*300=120>>120
#### 120"
191,"Ann is baking cookies. She bakes three dozen oatmeal raisin cookies, two dozen sugar cookies, and four dozen chocolate chip cookies. Ann gives away two dozen oatmeal raisin cookies, 1.5 dozen sugar cookies, and 2.5 dozen chocolate chip cookies. How many total cookies does she keep?",36,36,"Ann had 3 dozen oatmeal cookies - 2 dozen = <<3-2=1>>1 dozen oatmeal cookies left.
Ann had 2 dozen sugar cookies - 1.5 dozen = <<2-1.5=.5>>.5 dozen sugar cookies left.
Ann had 4 dozen chocolate chip cookies - 2.5 dozen = 1.5 dozen chocolate chip cookies left.
Ann has a total of 1 + .5 + 1.5 dozen cookies = <<1+.5+1.5=3>>3 dozen cookies.
3 dozen cookies is 3 *12 cookies = <<3*12=36>>36 cookies remaining.
#### 36"
2785,"Marcia's hair is 24"" long at the beginning of the school year.  She cuts half of her hair off and lets it grow out 4 more inches.  She then cuts off another 2"" of hair.  How long is her hair?",14,14,"Her hair was 24"" long and she cut half off so she cut 24/2 = <<24/2=12>>12 inches
Her hair was 24"" long and she cut 12"" off so she has 24-12 = <<24-12=12>>12 inches left
She has 12"" of hair and lets it grow 4 more inches for a total of 12+4 = <<12+4=16>>16 inches
She has 16"" and cuts off 2 more inches which leaves her hair 16-2 = <<16-2=14>>14 inches long
#### 14"
3725,"Titan's father has an onion farm ready for harvest. He borrows Mr. Clay's pickup and transports the harvest to their store, carrying ten bags per trip, prepared for sale. If the onions are in 50 kgs bags, and the pickup makes 20 trips, what's the total weight of onions harvested by Titan's father?",10000,10000,"On one trip, the pickup carries 10 bags * 50 kg/bag = <<10*50=500>>500kg of onions
After 20 trips, the total weight of onions transported to the store is 20 trips * 500 kg/trip = <<20*500=10000>>10000 kgs
#### 10000"
596,It's Yvette's turn to treat herself and her three best friends to a round of ice cream sundaes.  Alicia orders the peanut butter sundae for $7.50.  Brant orders the Royal banana split sundae for $10.00.  Josh orders the death by chocolate sundae for $8.50 and Yvette orders the cherry jubilee sundae for $9.00.  She leaves her waiter a 20% tip.  How much will her final bill be?,42,42,"Yvette spent 7.50+10+8.5+9 = $<<7.50+10+8.5+9=35.00>>35.00 on ice cream sundaes
Her bill comes to $35.00 and she leaves a 20% tip for the waiter so that's 35*.20 = $7.00
The bill was $35.00 and she added a $7.00 tip for a total of 35+7 = $<<35+7=42.00>>42.00
#### 42"
5294,"Evergreen Elementary school has 100 students in Grades 4, 5, and 6. There are 30 students in Grade 4 and 35 students in Grade 5. How many students are in Grade 6?",35,35,"There are 30 + 35 = <<30+35=65>>65 students in Grades 4 and 5.
Therefore, there are 100 - 65 = <<100-65=35>>35 students in Grade 6.
#### 35"
5399,"Karen wanted to go out to get some fast food. She pulls up to the drive-through and orders a 5-dollar burger. Her son then yelled out that he wanted a 4-dollar sandwich, so it was added to the order. Karen then decided to order some drinks and opted for two 4-dollar smoothies. What is the total cost of Karen's fast-food order?",17,17,"Karen and her son order 5+4=<<5+4=9>>9 dollars worth of food.
Karen decides to buy 4+4=<<4+4=8>>8 dollars worth of smoothies.
The total for this order is 9+8=<<9+8=17>>17 dollars.
#### 17"
4481,"In 10 years, Cornelia will be three times as old as Kilee. If Kilee is currently 20 years old, how old is Cornelia now?",80,80,"In 10 years, Kilee will be 20 years + 10 years = 30 years.
In ten years, Cornelia will be 3 * 30 years = <<3*30=90>>90 years old.
Cornelia is currently 90 years - 10 years = <<90-10=80>>80 years old
#### 80"
5557,"Bob, a marathon runner, is preparing for a race.  He runs a total of 70 miles in the 3 days leading up to the race. On day one he runs 20 percent of the total miles and on day 2 he runs 50 percent of the remaining miles.  How many miles does he run on day three to complete the 70 miles?",28,28,"Day 1: 70(.20)=<<70*.20=14>>14 miles
70-14=<<70-14=56>>56 miles remaining
Day 2:56/2=<<56/2=28>>28 miles
56-28=<<56-28=28>>28 miles remaining
#### 28"
976,"Lucia is a dancer. She takes 2 hip-hop classes a week, 2 ballet classes a week, and 1 jazz class a week. One hip-hop class costs $10. One ballet class costs $12, and one jazz class costs $8. What is the total cost of Lucia’s dance classes in one week?",52,52,"The total cost of the hip-hop classes is 2 * $10 = $<<2*10=20>>20
The total cost of the ballet classes is 2 * $12 = $<<2*12=24>>24
The total cost of the jazz class is 1 * $8 = $<<1*8=8>>8
The total cost of all of Lucia’s dance classes in one week is $20 + $24 + $8 = $<<20+24+8=52>>52
#### 52"
4891,The Tigers played 56 home games this year. They had 12 losses and half as many ties. How many games did they win?,38,38,"The Tigers had 12 / 2 = <<12/2=6>>6 ties.
The Tigers had 56 - (12 + 6) = <<56-(12+6)=38>>38 wins.
#### 38"
5433,Jamie and Oliver are planning to go on a vacation. A plane ticket costs $24 for each person and a hotel stay costs $12 for each person per day. How much money will they spend on the vacation if they stay for 3 days?,120,120,"Jamie and Oliver will spend $24 x 2 = $<<24*2=48>>48 for the plane ticket.
They will spend $12 x 2 = $<<12*2=24>>24 for staying in the hotel per day.
So, the total amount they will spend on the hotel for a 3-day stay is $24 x 3 = $<<24*3=72>>72.
Therefore, the total amount they will spend on their vacation is $72 + $48 = $<<72+48=120>>120.
#### 120"
929,"Kiarra is twice as old as Bea. Job is 3 times older than Bea. Figaro is 7 years older than Job. Harry is half as old as Figaro. If Kiarra is 30, how old is Harry?",26,26,"Bea is 30 / 2 = <<30/2=15>>15 years old
Job is 15 * 3 = <<15*3=45>>45 years old
Figaro is 45 + 7 = <<45+7=52>>52 years old
Harry is 52 / 2 = <<52/2=26>>26 years old
#### 26"
1250,"Jaynie wants to make leis for the graduation party.  It will take 2 and half dozen plumeria flowers to make 1 lei.  If she wants to make 4 leis, how many plumeria flowers must she pick from the trees in her yard?",120,120,"To make 1 lei, Jaynie will need 2.5 x 12 = <<12*2.5=30>>30 plumeria flowers.
To make 4 leis, she will need to pick 30 x 4 = <<30*4=120>>120 plumeria flowers from the trees.
#### 120"
5791,"Alicia has 20 gumballs. Pedro has that many gumballs plus an additional number of gumballs equal to three times the number Alicia has. They put their gumballs in a bowl, and later Pedro takes out 40% of the gumballs to eat. How many gumballs are remaining in the bowl?",60,60,"If Pedro has three times more gumballs than Alicia, he has 3 * 20 gumballs = <<3*20=60>>60 gumballs more
In total, Pedro has 20 gumballs + 60 gumballs = <<20+60=80>>80 gumballs
When they put their gumballs together, the total number of gumballs in the bowl becomes 20 gumballs + 80 gumballs = <<20+80=100>>100 gumballs
Pedro takes out 40% of the gumballs which is 40/100 * 100 gumballs = <<40/100*100=40>>40 gumballs.
The number of gumballs remaining is 100 gumballs - 40 gumballs = <<100-40=60>>60 gumballs
#### 60"
199,"A rectangular plot of private property is fenced in by a chain-link fence. The long sides of the plot are three times the length of the short sides. One short side of the fence is rusted from being hit by a sprinkler and needs to be replaced. If all the sides of the fence together are 640 feet long, how many feet of fence need to be replaced?",80,80,"Let S be the length of the short side of the fence.
Thus, the length of a long side of the fence is 3S.
There are 2 of each side, so the whole fence is 2S + 2 * 3S = 2S + 6S = 8S long.
The whole fence is 8S = 640 feet long.
Thus, the short side of the fence that needs to be replaced is S = 640 / 8 = <<640/8=80>>80 feet long.
#### 80"
4436,"Mr. Desmond bought three times as many toys for his younger son as he bought for his elder son. If the elder son received 60 toys, how many toys did Mr Desmond buy?",240,240,"The younger son received three times as many toys as the elder son, which is 3*60 = <<3*60=180>>180 toys
Since he bought the toys together, he purchased 180+60 = <<180+60=240>>240 toys.
#### 240"
5290,"There were 100 people in attendance at the school dance.  Ten percent of the attendees were school faculty and staff.  Of the remaining attendees, two-thirds were girls.  How many boys attended the school dance?",30,30,"Of 100 people in attendance at the school dance, 10% were school faculty and staff, or a total of 0.1*100=<<100*0.1=10>>10 people.
This leaves 100-10=<<100-10=90>>90 students in attendance.
Of the remaining attendees, two-thirds were girls, or (2/3)*90=<<(2/3)*90=60>>60 attendees were girls.
Thus, the remaining 90-60=<<90-60=30>>30 students were boys who attended the school dance.
#### 30"
2285,"Lexie is 6 years older than her brother and her sister is twice her age. If Lexie is 8, what is the age difference between her brother and her sister?",14,14,"Lexie's brother is 8 - 6 = <<8-6=2>>2 years old.
Her sister is 8 x 2 = <<8*2=16>>16 years old.
The age difference between her brother and sister is 16 - 2 = <<16-2=14>>14 years.
#### 14"
4972,"Jordan decides to start an exercise program when he weighs 250 pounds.  For the first 4 weeks, he loses 3 pounds a week.  After that, he loses 2 pounds a week for 8 weeks.  How much does Jordan now weigh?",222,222,"He loses 3 pounds a week for 4 weeks for a total of 3*4= <<3*4=12>>12 pounds
He loses 2 pounds a week for 8 weeks for a total of 2*8 = <<2*8=16>>16 pounds
All total he has lost 12+16 = <<12+16=28>>28 pounds
Jordan weighed 250 pounds and has lost 28 pounds so he now weighs 250-28 = <<250-28=222>>222 pounds
#### 222"
1611,John buys a vacuum cleaner for $250 and a dishwasher for $450.  She has a $75 off coupon.  How much did he spend?,625,625,"The combined price was 250+450=$<<250+450=700>>700
So he paid 700-75=$<<700-75=625>>625
#### 625"
3058,"Oliver is trying to decide between two different sized boxes of macaroni and cheese. He wants to know which is the better value, so instead of just looking at the overall price, he looks at the price per ounce. The larger box is 30 ounces and the smaller box is 20 ounces. The larger box costs $4.80. The smaller box costs $3.40. What is the price per ounce in cents of the box with the better value (lowest price per ounce)?",16,16,"The larger box of macaroni and cheese costs 480 cents / 30 ounces = <<480/30=16>>16 cents per ounce.
The smaller box of macaroni and cheese costs 340 cents / 20 ounces = <<340/20=17>>17 cents per ounce.
The lower price per ounce is <<16=16>>16 cents.
#### 16"
1201,"Janine read 5 books last month. This month, she read twice as many books. If each book has 10 pages, how many pages did Janine read in two months?",150,150,"Janine read 5 x 2 = <<5*2=10>>10 books this month.
So, she read a total of 5 + 10 = <<5+10=15>>15 books.
Therefore, she read 15 x 10 = <<15*10=150>>150 pages in all.
#### 150"
181,"Ian won $100 in the lottery.  He decided to use the money to pay off debts. He paid $20 to Colin. He then paid twice as much to Helen, as he had paid to Colin. Then finally, he paid half as much to Benedict, as he had paid to Helen.  How much money, in dollars, does he have left after paying off debts?",20,20,"Starting with $100, he paid $20 to Colin, leaving him with $100-$20=$<<100-20=80>>80.
Twice as much as $20 is 2*$20=$<<2*20=40>>40.
Thus, he paid $40 to Helen, leaving him with $80-$40=$<<80-40=40>>40.
Half as much to Benedict as he had paid to Helen is $40/2=$<<40/2=20>>20.
Thus, he paid $20 to Benedict, leaving him with $40-$20=$20 after paying off all debts.
#### 20"
